GameID,DayID,dateStartTime,HomeTeamID,AwayTeamID,isFlip,Field,HomeScore,AwayScore,isRainOut,isActive
1,3,2010-04-28 12:00:00,27,30,0,1,8,2,0,1
2,3,2010-04-28 13:30:00,30,27,0,1,7,9,0,1
3,1,2010-04-28 09:00:00,21,19,0,13,10,10,0,1
4,1,2010-04-28 10:30:00,19,21,0,13,13,15,0,1
5,1,2010-04-28 12:00:00,25,23,0,13,6,16,0,1
6,1,2010-04-28 13:30:00,23,25,0,13,19,9,0,1
7,1,2010-04-28 15:00:00,22,16,0,13,1,17,0,1
8,1,2010-04-28 16:30:00,16,22,0,13,4,7,0,1
9,1,2010-04-28 09:00:00,18,10,0,33,10,16,0,1
10,1,2010-04-28 10:30:00,10,18,0,33,17,4,0,1
11,1,2010-04-28 12:00:00,17,12,0,33,17,9,0,1
12,1,2010-04-28 13:30:00,12,17,0,33,14,18,0,1
13,1,2010-04-28 15:00:00,36,39,0,33,6,7,0,1
14,1,2010-04-28 16:30:00,39,36,0,33,13,6,0,1
15,1,2010-04-28 09:00:00,13,11,1,34,17,6,0,1
16,1,2010-04-28 10:30:00,14,13,1,34,12,15,0,1
17,1,2010-04-28 12:00:00,11,14,1,34,10,14,0,1
18,1,2010-04-28 13:30:00,35,37,0,34,10,15,0,1
19,1,2010-04-28 15:00:00,33,35,0,34,3,8,0,1
20,1,2010-04-28 16:30:00,37,33,0,34,13,5,0,1
21,1,2010-04-28 15:00:00,24,20,0,14,6,15,0,1
22,1,2010-04-28 16:30:00,20,24,0,14,17,5,0,1
23,1,2010-04-28 10:30:00,2,1,1,25,7,8,0,1
24,1,2010-04-28 12:00:00,3,2,1,25,3,5,0,1
25,1,2010-04-28 13:30:00,1,3,1,25,13,2,0,1
26,2,2010-04-28 16:00:00,28,26,0,8,4,7,0,1
27,2,2010-04-28 17:30:00,26,28,0,8,11,11,0,1
28,4,2010-04-28 12:00:00,6,41,0,7,15,20,0,1
29,4,2010-04-28 13:30:00,41,6,0,7,7,20,0,1
30,4,2010-04-28 15:00:00,5,7,0,7,11,9,0,1
31,4,2010-04-28 16:30:00,7,5,0,7,5,15,0,1
32,4,2010-04-28 12:00:00,4,8,0,9,5,19,0,1
33,4,2010-04-28 13:30:00,9,4,0,9,10,10,0,1
34,4,2010-04-28 15:00:00,8,9,0,9,16,15,0,1
35,7,2010-04-28 16:00:00,31,29,0,8,,,1,1
36,7,2010-04-28 17:30:00,29,31,0,8,,,1,1
37,5,2010-04-28 12:00:00,34,38,0,8,,,1,1
38,5,2010-04-28 13:30:00,38,34,0,8,,,1,1
39,5,2010-04-28 15:00:00,40,32,0,8,,,1,1
40,5,2010-04-28 16:30:00,32,40,0,8,,,1,1
41,10,2010-04-22 12:00:00,4,6,0,1,4,12,0,1
42,10,2010-04-22 13:30:00,6,4,0,1,13,4,0,1
43,8,2010-04-22 09:00:00,33,36,0,13,16,12,0,1
44,8,2010-04-22 10:30:00,36,33,0,13,13,6,0,1
45,8,2010-04-22 12:00:00,31,28,0,13,1,3,0,1
46,8,2010-04-22 13:30:00,28,31,0,13,9,9,0,1
47,8,2010-04-22 15:00:00,26,30,0,13,6,18,0,1
48,8,2010-04-22 16:30:00,30,26,0,13,14,10,0,1
49,8,2010-04-22 09:00:00,37,34,0,33,6,18,0,1
50,8,2010-04-22 10:30:00,34,37,0,33,21,2,0,1
51,8,2010-04-22 12:00:00,21,20,0,33,0,20,0,1
52,8,2010-04-22 13:30:00,20,21,0,33,9,3,0,1
53,8,2010-04-22 15:00:00,23,22,0,33,25,3,0,1
54,8,2010-04-22 16:30:00,22,23,0,33,12,14,0,1
55,8,2010-04-22 09:00:00,35,40,0,34,23,1,0,1
56,8,2010-04-22 10:30:00,40,35,0,34,3,7,0,1
57,8,2010-04-22 12:00:00,19,24,0,34,13,17,0,1
58,8,2010-04-22 13:30:00,24,19,0,34,12,0,0,1
59,8,2010-04-22 15:00:00,16,25,0,34,19,3,0,1
60,8,2010-04-22 16:30:00,25,16,0,34,8,12,0,1
61,8,2010-04-22 15:00:00,29,27,0,14,0,13,0,1
62,8,2010-04-22 16:30:00,27,29,0,14,16,5,0,1
63,8,2010-04-22 10:30:00,32,38,0,25,21,1,0,1
64,8,2010-04-22 12:00:00,39,32,0,25,7,6,0,1
65,8,2010-04-22 13:30:00,38,39,0,25,6,18,0,1
66,13,2010-04-22 16:00:00,18,10,1,8,12,8,0,1
67,13,2010-04-22 17:30:00,13,18,1,8,12,11,0,1
68,13,2010-04-22 19:00:00,10,13,1,8,4,11,0,1
69,11,2010-04-22 10:30:00,8,7,0,8,4,25,0,1
70,11,2010-04-22 12:00:00,41,8,0,8,5,11,0,1
71,11,2010-04-22 13:30:00,7,41,0,8,19,6,0,1
72,11,2010-04-22 15:00:00,5,9,0,8,14,10,0,1
73,11,2010-04-22 16:30:00,9,5,0,8,11,13,0,1
74,12,2010-04-22 12:00:00,1,3,0,1,9,13,0,1
75,12,2010-04-22 13:30:00,3,1,0,1,9,8,0,1
76,12,2010-04-22 12:00:00,17,14,0,3,0,7,0,1
77,12,2010-04-22 13:30:00,14,17,0,3,7,0,0,1
78,12,2010-04-22 15:00:00,12,11,0,3,10,9,0,1
79,12,2010-04-22 16:30:00,11,12,0,3,12,11,0,1
80,16,2010-04-22 12:00:00,16,23,0,1,28,11,0,1
81,16,2010-04-22 13:30:00,23,16,0,1,5,16,0,1
82,14,2010-04-22 09:00:00,35,32,0,13,5,9,0,1
83,14,2010-04-22 10:30:00,32,35,0,13,15,14,0,1
84,14,2010-04-22 12:00:00,33,39,0,13,0,4,0,1
85,14,2010-04-22 13:30:00,39,33,0,13,13,0,0,1
86,14,2010-04-22 15:00:00,38,37,0,13,10,10,0,1
87,14,2010-04-22 16:30:00,37,38,0,13,9,10,0,1
88,14,2010-04-22 10:30:00,40,34,0,33,0,20,0,1
89,14,2010-04-22 12:00:00,36,40,0,33,28,1,0,1
90,14,2010-04-22 13:30:00,34,36,0,33,10,9,0,1
91,14,2010-04-22 15:00:00,6,9,0,33,6,3,0,1
92,14,2010-04-22 16:30:00,9,6,0,33,20,4,0,1
93,14,2010-04-22 12:00:00,26,29,0,34,10,20,0,1
94,14,2010-04-22 13:30:00,29,26,0,34,11,10,0,1
95,14,2010-04-22 15:00:00,41,3,0,34,3,13,0,1
96,14,2010-04-22 16:30:00,3,41,0,34,5,19,0,1
97,14,2010-04-22 15:00:00,7,2,0,14,21,15,0,1
98,14,2010-04-22 16:30:00,2,7,0,14,14,10,0,1
99,14,2010-04-22 09:00:00,28,30,0,25,1,20,0,1
100,14,2010-04-22 10:30:00,30,28,0,25,16,10,0,1
101,14,2010-04-22 12:00:00,31,27,0,25,2,19,0,1
102,14,2010-04-22 13:30:00,27,31,0,25,13,6,0,1
103,15,2010-04-22 16:00:00,20,19,0,8,9,4,0,1
104,15,2010-04-22 17:30:00,19,20,0,8,6,22,0,1
105,19,2010-04-22 16:00:00,24,21,0,8,19,16,0,1
106,19,2010-04-22 17:30:00,21,24,0,8,8,12,0,1
107,17,2010-04-22 09:00:00,17,13,1,8,7,15,0,1
108,17,2010-04-22 10:30:00,12,17,1,8,14,8,0,1
109,17,2010-04-22 12:00:00,13,12,1,8,21,4,0,1
110,17,2010-04-22 13:30:00,22,25,0,8,3,14,0,1
111,17,2010-04-22 15:00:00,25,22,0,8,10,16,0,1
112,18,2010-04-22 12:00:00,4,5,0,1,0,7,0,1
113,18,2010-04-22 13:30:00,5,4,0,1,7,0,0,1
114,14,2010-05-10 09:00:00,11,18,0,34,18,8,0,1
115,14,2010-05-10 10:30:00,18,11,0,34,17,4,0,1
116,18,2010-04-22 12:00:00,1,8,0,3,16,14,0,1
117,18,2010-04-22 13:30:00,8,1,0,3,20,12,0,1
118,18,2010-04-22 15:00:00,14,10,0,3,11,7,0,1
119,18,2010-04-22 16:30:00,10,14,0,3,5,8,0,1
120,22,2010-04-22 12:00:00,25,20,0,1,0,7,0,1
121,22,2010-04-22 13:30:00,20,25,0,1,7,0,0,1
122,20,2010-04-22 10:30:00,24,22,0,13,9,3,0,1
123,20,2010-04-22 12:00:00,22,24,0,13,12,18,0,1
124,20,2010-04-22 13:30:00,35,33,0,13,12,19,0,1
125,20,2010-04-22 15:00:00,33,37,0,13,14,13,0,1
126,20,2010-04-22 16:30:00,37,35,0,13,10,8,0,1
127,20,2010-04-22 09:00:00,3,4,0,33,17,3,0,1
128,20,2010-04-22 10:30:00,4,3,0,33,6,27,0,1
129,20,2010-04-22 12:00:00,2,6,0,33,18,7,0,1
130,20,2010-04-22 13:30:00,6,2,0,33,5,13,0,1
131,20,2010-04-22 15:00:00,9,1,0,33,3,22,0,1
132,20,2010-04-22 16:30:00,1,9,0,33,12,0,0,1
133,20,2010-04-22 09:00:00,41,7,0,34,21,10,0,1
134,20,2010-04-22 10:30:00,7,41,1,34,23,3,0,1
135,20,2010-04-22 12:00:00,5,8,0,34,7,0,0,1
136,20,2010-04-22 13:30:00,8,5,0,34,0,7,0,1
137,20,2010-04-22 15:00:00,19,23,0,34,12,18,0,1
138,20,2010-04-22 16:30:00,23,19,0,34,17,6,0,1
139,20,2010-04-22 15:00:00,21,16,0,14,5,21,0,1
140,20,2010-04-22 16:30:00,16,21,0,14,24,5,0,1
141,20,2010-04-22 09:00:00,36,38,0,25,17,3,0,1
142,20,2010-04-22 10:30:00,38,36,0,25,4,16,0,1
143,20,2010-04-22 12:00:00,32,34,0,25,1,13,0,1
144,20,2010-04-22 13:30:00,34,32,0,25,2,3,0,1
145,21,2010-04-22 17:00:00,18,12,0,7,22,1,0,1
146,21,2010-04-22 18:30:00,12,18,0,7,23,29,0,1
147,21,2010-04-22 16:00:00,39,40,0,8,13,3,0,1
148,21,2010-04-22 17:30:00,40,39,0,8,4,13,0,1
149,25,2010-04-22 16:00:00,31,26,0,8,7,13,0,1
150,25,2010-04-22 17:30:00,26,31,0,8,11,11,0,1
151,23,2010-04-22 10:30:00,29,30,0,8,3,14,0,1
152,23,2010-04-22 12:00:00,30,29,0,8,7,3,0,1
153,23,2010-04-22 13:30:00,28,27,0,8,0,14,0,1
154,23,2010-04-22 15:00:00,27,28,0,8,14,4,0,1
155,26,2010-04-22 10:30:00,31,30,0,13,4,21,0,1
156,26,2010-04-22 12:00:00,30,31,0,13,20,9,0,1
157,26,2010-04-22 13:30:00,14,18,1,13,13,7,0,1
158,26,2010-04-22 15:00:00,17,14,1,13,6,9,0,1
159,26,2010-04-22 16:30:00,18,17,1,13,9,9,0,1
160,26,2010-04-22 09:00:00,8,2,0,33,10,18,0,1
161,26,2010-04-22 10:30:00,2,8,0,33,9,5,0,1
162,26,2010-04-22 12:00:00,41,1,0,33,8,12,0,1
163,26,2010-04-22 13:30:00,1,41,0,33,11,10,0,1
164,26,2010-04-22 15:00:00,5,3,0,33,10,11,0,1
165,26,2010-04-22 16:30:00,3,5,0,33,15,14,0,1
166,26,2010-04-22 09:00:00,4,9,0,34,7,35,0,1
167,26,2010-04-22 10:30:00,9,4,1,34,6,18,0,1
168,26,2010-04-22 12:00:00,6,7,0,34,10,8,0,1
169,26,2010-04-22 13:30:00,7,6,0,34,16,6,0,1
170,26,2010-04-22 15:00:00,26,27,0,34,4,23,0,1
171,26,2010-04-22 16:30:00,27,26,0,34,10,3,0,1
172,26,2010-04-22 15:00:00,28,29,0,14,7,1,0,1
173,26,2010-04-22 16:30:00,29,28,0,14,7,8,0,1
174,26,2010-04-22 09:00:00,11,13,0,25,10,11,0,1
175,26,2010-04-22 10:30:00,13,11,0,25,17,10,0,1
176,26,2010-04-22 12:00:00,10,12,0,25,23,5,0,1
177,26,2010-04-22 13:30:00,12,10,0,25,5,10,0,1
178,31,2010-04-22 16:00:00,36,37,0,8,9,8,0,1
179,31,2010-04-22 17:30:00,32,36,0,8,12,9,0,1
180,31,2010-04-22 19:00:00,37,32,0,8,,,1,1
181,29,2010-04-22 09:00:00,40,33,0,8,1,13,0,1
182,29,2010-04-22 10:30:00,38,40,0,8,5,13,0,1
183,29,2010-04-22 12:00:00,38,33,0,8,9,12,0,1
184,29,2010-04-22 13:30:00,35,34,0,8,2,3,0,1
185,29,2010-04-22 15:00:00,34,39,0,8,8,7,0,1
186,29,2010-04-22 16:30:00,39,35,0,8,8,5,0,1
187,30,2010-04-22 12:00:00,22,21,0,1,16,15,0,1
188,30,2010-04-22 13:30:00,21,22,0,1,14,11,0,1
189,30,2010-04-22 15:00:00,16,24,0,1,6,9,0,1
190,30,2010-04-22 16:30:00,24,16,0,1,7,13,0,1
191,30,2010-04-22 12:00:00,23,20,0,3,17,16,0,1
192,30,2010-04-22 13:30:00,20,23,0,3,16,6,0,1
193,30,2010-04-22 15:00:00,25,19,0,3,0,7,0,1
194,30,2010-04-22 16:30:00,19,25,0,3,12,21,0,1
195,34,2010-04-22 12:00:00,5,41,0,1,1,9,0,1
196,34,2010-04-22 13:30:00,41,5,0,1,8,4,0,1
197,32,2010-04-22 12:00:00,25,20,0,13,6,12,0,1
198,32,2010-04-22 13:30:00,20,24,0,13,1,7,0,1
199,32,2010-04-22 15:00:00,24,25,0,13,12,11,0,1
200,32,2010-04-22 09:00:00,10,17,0,33,12,13,0,1
201,32,2010-04-22 10:30:00,17,10,0,33,19,9,0,1
202,32,2010-04-22 12:00:00,13,14,0,33,1,4,0,1
203,32,2010-04-22 13:30:00,14,13,0,33,11,3,0,1
204,32,2010-04-22 15:00:00,27,30,0,33,12,2,0,1
205,32,2010-04-22 16:30:00,30,27,0,33,3,11,0,1
206,32,2010-04-22 10:30:00,11,12,1,34,9,15,0,1
207,32,2010-04-22 12:00:00,18,11,1,34,29,2,0,1
208,32,2010-04-22 13:30:00,12,18,1,34,2,12,0,1
209,32,2010-04-22 15:00:00,31,29,0,34,10,7,0,1
210,32,2010-04-22 16:30:00,29,31,0,34,3,10,0,1
211,32,2010-04-22 15:00:00,28,26,0,14,3,16,0,1
212,32,2010-04-22 16:30:00,26,28,0,14,10,3,0,1
213,32,2010-04-22 09:00:00,21,23,0,25,12,18,0,1
214,32,2010-04-22 10:30:00,16,21,0,25,20,5,0,1
215,32,2010-04-22 12:00:00,23,16,0,25,13,6,0,1
216,32,2010-04-22 13:30:00,22,19,1,25,0,7,0,1
217,33,2010-04-22 17:00:00,2,9,0,7,7,0,0,1
218,33,2010-04-22 18:30:00,9,2,0,7,0,7,0,1
219,33,2010-04-22 16:00:00,7,3,0,8,7,13,0,1
220,33,2010-04-22 17:30:00,3,7,0,8,19,9,0,1
221,35,2010-04-22 12:00:00,4,1,0,8,7,10,0,1
222,35,2010-04-22 13:30:00,1,4,0,8,3,4,0,1
223,35,2010-04-22 15:00:00,6,8,0,8,10,16,0,1
224,35,2010-04-22 16:30:00,8,6,0,8,4,6,0,1
225,36,2010-04-22 12:00:00,32,39,0,1,5,2,0,1
226,36,2010-04-22 13:30:00,39,38,0,1,9,1,0,1
227,36,2010-04-22 15:00:00,38,32,0,1,0,13,0,1
228,36,2010-04-22 16:30:00,37,40,0,1,11,4,0,1
229,36,2010-04-22 18:00:00,40,37,0,1,5,9,0,1
230,36,2010-04-22 12:00:00,33,34,0,3,0,18,0,1
231,36,2010-04-22 13:30:00,34,33,0,3,0,3,0,1
232,36,2010-04-22 15:00:00,35,36,0,3,12,6,0,1
233,36,2010-04-22 16:30:00,36,35,0,3,4,17,0,1
234,40,2010-04-22 12:00:00,4,7,0,1,5,22,0,1
235,40,2010-04-22 13:30:00,7,4,0,1,25,7,0,1
236,38,2010-04-22 10:30:00,26,30,0,13,1,15,0,1
237,38,2010-04-22 12:00:00,30,26,0,13,9,10,0,1
238,38,2010-04-22 13:30:00,8,9,0,13,12,16,0,1
239,38,2010-04-22 15:00:00,9,8,1,13,14,13,0,1
240,38,2010-04-22 09:00:00,6,3,0,33,11,7,0,1
241,38,2010-04-22 10:30:00,3,6,0,33,6,8,0,1
242,38,2010-04-22 12:00:00,41,2,0,33,7,6,0,1
243,38,2010-04-22 13:30:00,2,41,0,33,4,14,0,1
244,38,2010-04-22 15:00:00,5,1,0,33,16,8,0,1
245,38,2010-04-22 16:30:00,1,5,0,33,12,13,0,1
246,38,2010-04-22 09:00:00,25,16,0,34,12,9,0,1
247,38,2010-04-22 10:30:00,19,25,0,34,7,5,0,1
248,38,2010-04-22 12:00:00,16,19,0,34,11,7,0,1
249,38,2010-04-22 13:30:00,24,22,0,34,13,8,0,1
250,38,2010-04-22 15:00:00,21,24,1,34,14,18,0,1
251,38,2010-04-22 16:30:00,22,20,0,34,3,25,0,1
252,38,2010-04-22 15:00:00,20,23,0,14,2,16,0,1
253,38,2010-04-22 09:00:00,29,27,0,25,8,11,0,1
254,38,2010-04-22 10:30:00,27,29,0,25,16,12,0,1
255,38,2010-04-22 12:00:00,28,31,0,25,2,1,0,1
256,38,2010-04-22 13:30:00,31,28,0,25,4,9,0,1
257,43,2010-04-22 16:00:00,40,36,0,8,5,15,0,1
258,43,2010-04-22 17:30:00,36,34,0,8,5,5,0,1
259,43,2010-04-22 19:00:00,34,40,0,8,14,5,0,1
260,41,2010-04-22 09:00:00,35,38,0,8,7,9,0,1
261,41,2010-04-22 10:30:00,38,35,0,8,2,3,0,1
262,41,2010-04-22 12:00:00,33,32,0,8,3,19,0,1
263,41,2010-04-22 13:30:00,32,33,0,8,15,2,0,1
264,41,2010-04-22 15:00:00,37,39,0,8,7,14,0,1
265,41,2010-04-22 16:30:00,39,37,0,8,25,2,0,1
266,42,2010-04-22 12:00:00,17,11,0,1,7,0,0,1
267,42,2010-04-22 13:30:00,11,17,0,1,0,7,0,1
268,42,2010-04-22 15:00:00,13,18,0,1,4,14,0,1
269,42,2010-04-22 16:30:00,18,13,0,1,,,1,1
270,42,2010-04-22 12:00:00,12,14,1,3,9,4,0,1
271,42,2010-04-22 13:30:00,10,12,1,3,0,7,0,1
272,42,2010-04-22 15:00:00,14,10,1,3,7,0,0,1
273,46,2010-04-22 12:00:00,22,19,0,1,8,4,0,1
274,46,2010-04-22 13:30:00,19,22,0,1,8,12,0,1
275,44,2010-04-22 09:00:00,7,1,0,13,7,8,0,1
276,44,2010-04-22 10:30:00,1,7,0,13,7,6,0,1
277,44,2010-04-22 12:00:00,9,41,0,13,0,7,0,1
278,44,2010-04-22 13:30:00,41,9,0,13,7,0,0,1
279,44,2010-04-22 15:00:00,4,2,0,13,1,19,0,1
280,44,2010-04-22 16:30:00,2,4,0,13,5,15,0,1
281,44,2010-04-22 09:00:00,40,38,0,33,7,10,0,1
282,44,2010-04-22 10:30:00,33,40,0,33,13,5,0,1
283,44,2010-04-22 12:00:00,38,33,0,33,9,16,0,1
284,44,2010-04-22 13:30:00,39,34,0,33,5,3,0,1
285,44,2010-04-22 15:00:00,34,35,0,33,15,10,0,1
286,44,2010-04-22 16:30:00,35,39,0,33,4,11,0,1
287,44,2010-04-22 10:30:00,36,32,0,34,8,7,0,1
288,44,2010-04-22 12:00:00,32,37,0,34,12,4,0,1
289,44,2010-04-22 13:30:00,37,36,0,34,9,5,0,1
290,44,2010-04-22 15:00:00,12,13,0,34,0,10,0,1
291,44,2010-04-22 16:30:00,13,12,0,34,10,6,0,1
292,44,2010-04-22 15:00:00,18,14,0,14,8,14,0,1
293,44,2010-04-22 16:30:00,14,18,0,14,4,5,0,1
294,44,2010-04-22 09:00:00,5,6,0,25,22,6,0,1
295,44,2010-04-22 10:30:00,6,5,0,25,5,4,0,1
296,44,2010-04-22 12:00:00,3,8,0,25,23,12,0,1
297,44,2010-04-22 13:30:00,8,3,0,25,8,14,0,1
298,45,2010-04-22 16:00:00,10,17,1,8,12,13,0,1
299,45,2010-04-22 17:30:00,11,10,1,8,17,14,0,1
300,45,2010-04-22 19:00:00,17,11,1,8,22,3,0,1
301,47,2010-04-22 09:00:00,24,23,0,8,5,3,0,1
302,47,2010-04-22 10:30:00,23,24,0,8,19,5,0,1
303,47,2010-04-22 12:00:00,20,16,0,8,0,7,0,1
304,47,2010-04-22 13:30:00,16,20,0,8,7,0,0,1
305,47,2010-04-22 15:00:00,25,21,0,8,15,3,0,1
306,47,2010-04-22 16:30:00,21,25,0,8,4,19,0,1
307,48,2010-04-22 12:00:00,27,31,0,1,5,3,0,1
308,48,2010-04-22 13:30:00,31,27,0,1,0,7,0,1
309,48,2010-04-22 12:00:00,29,26,0,3,2,15,0,1
310,48,2010-04-22 13:30:00,26,29,0,3,12,5,0,1
311,48,2010-04-22 15:00:00,28,30,0,3,2,11,0,1
312,48,2010-04-22 16:30:00,30,28,0,3,8,2,0,1
313,56,2010-04-22 09:00:00,9,3,0,1,4,8,0,1
314,56,2010-04-22 10:30:00,3,9,0,1,9,10,0,1
315,56,2010-04-22 12:00:00,4,41,0,1,2,23,0,1
316,56,2010-04-22 13:30:00,41,4,0,1,21,6,0,1
317,56,2010-04-22 15:00:00,5,2,0,1,9,17,0,1
318,56,2010-04-22 16:30:00,2,5,0,1,9,14,0,1
319,56,2010-04-22 10:30:00,6,1,0,2,3,5,0,1
320,56,2010-04-22 12:00:00,1,6,0,2,11,3,0,1
321,56,2010-04-22 13:30:00,7,8,0,2,10,5,0,1
322,56,2010-04-22 15:00:00,8,7,1,2,11,5,0,1
323,58,2010-04-22 16:00:00,25,24,0,7,10,9,0,1
324,58,2010-04-22 17:30:00,24,25,0,7,23,3,0,1
325,55,2010-04-22 12:00:00,14,12,0,13,23,6,0,1
326,55,2010-04-22 13:30:00,12,14,0,13,3,25,0,1
327,55,2010-04-22 15:00:00,10,11,0,13,7,0,0,1
328,55,2010-04-22 16:30:00,11,10,0,13,0,7,0,1
329,55,2010-04-22 10:30:00,19,16,0,33,9,13,0,1
330,55,2010-04-22 12:00:00,16,19,0,33,8,7,0,1
331,55,2010-04-22 13:30:00,13,17,0,33,13,4,0,1
332,55,2010-04-22 15:00:00,17,13,0,33,9,4,0,1
333,55,2010-04-22 10:30:00,31,26,0,34,2,10,0,1
334,55,2010-04-22 12:00:00,26,31,0,34,10,7,0,1
335,55,2010-04-22 13:30:00,29,30,0,34,3,9,0,1
336,55,2010-04-22 15:00:00,30,29,0,34,5,6,0,1
337,55,2010-04-22 15:00:00,21,23,0,14,6,17,0,1
338,55,2010-04-22 16:30:00,23,21,0,14,7,5,0,1
339,55,2010-04-22 09:00:00,22,20,0,25,6,14,0,1
340,55,2010-04-22 10:30:00,20,22,0,25,18,4,0,1
341,55,2010-04-22 12:00:00,28,27,0,25,5,12,0,1
342,55,2010-04-22 13:30:00,27,28,0,25,12,4,0,1
343,60,2010-04-22 13:00:00,33,37,1,4,4,5,0,1
344,60,2010-04-22 14:30:00,39,33,1,4,7,7,0,1
345,60,2010-04-22 16:00:00,37,39,1,4,2,15,0,1
346,59,2010-04-22 09:00:00,32,34,1,8,8,2,0,1
347,59,2010-04-22 10:30:00,38,32,1,8,1,19,0,1
348,59,2010-04-22 12:00:00,34,38,1,8,14,9,0,1
349,59,2010-04-22 13:30:00,35,36,1,8,7,4,0,1
350,59,2010-04-22 15:00:00,40,35,1,8,3,9,0,1
351,59,2010-04-22 16:30:00,36,40,1,8,17,7,0,1
352,62,2010-04-22 10:30:00,2,1,0,1,2,1,0,1
353,62,2010-04-22 12:00:00,1,2,0,1,3,0,0,1
354,62,2010-04-22 13:30:00,24,23,0,1,8,3,0,1
355,62,2010-04-22 15:00:00,20,16,1,1,14,2,0,1
356,62,2010-04-22 10:30:00,21,25,0,2,9,10,0,1
357,62,2010-04-22 12:00:00,22,21,0,2,4,7,0,1
358,62,2010-04-22 13:30:00,25,22,0,2,10,9,0,1
359,62,2010-04-22 15:00:00,19,24,0,2,5,20,0,1
360,62,2010-04-22 16:30:00,23,19,0,2,9,0,0,1
361,64,2010-04-22 16:00:00,36,34,1,7,8,7,0,1
362,64,2010-04-22 17:30:00,33,36,1,7,5,11,0,1
363,64,2010-04-22 19:00:00,34,33,1,7,16,1,0,1
364,61,2010-04-22 13:30:00,40,38,1,25,10,5,0,1
365,61,2010-04-22 15:00:00,39,40,1,14,14,0,0,1
366,61,2010-04-22 16:30:00,38,39,1,14,10,6,0,1
367,61,2010-04-22 09:00:00,37,32,1,25,7,0,0,1
368,61,2010-04-22 10:30:00,35,37,1,25,8,7,0,1
369,61,2010-04-22 12:00:00,32,35,1,25,2,2,0,1
370,61,2010-04-22 10:30:00,13,10,0,13,11,10,0,1
371,61,2010-04-22 12:00:00,10,13,0,13,8,7,0,1
372,61,2010-04-22 12:00:00,8,4,0,33,18,6,0,1
373,61,2010-04-22 13:30:00,4,8,1,33,0,14,0,1
374,61,2010-04-22 15:00:00,9,7,0,33,7,6,0,1
375,61,2010-04-22 16:30:00,7,9,0,33,2,8,0,1
376,61,2010-04-22 10:30:00,11,14,0,34,4,23,0,1
377,61,2010-04-22 12:00:00,14,11,0,34,2,6,0,1
378,61,2010-04-22 13:30:00,5,41,1,34,13,8,0,1
379,61,2010-04-22 15:00:00,6,5,1,34,1,21,0,1
380,61,2010-04-22 16:30:00,41,6,1,34,5,2,0,1
381,61,2010-04-22 15:00:00,17,18,0,13,5,7,0,1
382,61,2010-04-22 16:30:00,18,17,0,13,7,17,0,1
383,66,2010-04-22 14:30:00,27,26,0,4,21,8,0,1
384,66,2010-04-22 16:00:00,26,27,0,4,6,20,0,1
385,65,2010-04-22 10:30:00,29,28,0,8,7,3,0,1
386,65,2010-04-22 12:00:00,28,29,0,8,1,19,0,1
387,65,2010-04-22 13:30:00,31,30,0,8,3,15,0,1
388,65,2010-04-22 15:00:00,30,31,0,8,7,0,0,1
389,67,2010-04-22 15:00:00,23,22,0,13,7,0,0,1
390,67,2010-04-22 16:30:00,25,23,1,13,7,14,0,1
391,67,2010-04-22 12:00:00,2,3,0,25,6,11,0,1
392,67,2010-04-22 13:30:00,3,2,0,25,7,6,0,1
393,67,2010-04-22 15:00:00,16,24,0,14,6,9,0,1
394,67,2010-04-22 16:30:00,22,16,0,14,0,7,0,1
395,70,2010-04-22 16:00:00,20,19,0,7,18,5,0,1
396,70,2010-04-22 17:30:00,21,20,0,7,5,15,0,1
397,70,2010-04-22 19:00:00,19,21,0,7,25,1,0,1
398,67,2010-04-22 12:00:00,8,41,0,13,0,7,0,1
399,67,2010-04-22 13:30:00,41,8,1,13,7,0,0,1
400,67,2010-04-22 12:00:00,5,7,1,33,10,10,0,1
401,67,2010-04-22 13:30:00,4,5,1,33,6,10,0,1
402,67,2010-04-22 15:00:00,7,9,1,33,8,8,0,1
403,67,2010-04-22 12:00:00,6,4,1,34,15,4,0,1
404,67,2010-04-22 13:30:00,9,6,1,34,10,7,0,1
405,74,2010-04-22 10:30:00,4,41,1,1,7,8,0,1
406,74,2010-04-22 12:00:00,41,9,1,1,17,12,0,1
407,74,2010-04-22 13:30:00,5,8,1,1,21,12,0,1
408,74,2010-04-22 15:00:00,8,6,1,1,12,11,0,1
409,74,2010-04-22 10:30:00,5,9,1,2,21,10,0,1
410,74,2010-04-22 12:00:00,7,6,1,2,13,6,0,1
411,74,2010-04-22 13:30:00,7,4,1,2,14,21,0,1
412,28,2010-04-28 12:00:00,34,38,0,1,20,1,0,1
413,28,2010-04-28 13:30:00,38,34,0,1,2,18,0,1
414,39,2010-05-10 16:00:00,40,32,0,8,3,10,0,1
415,39,2010-05-10 17:30:00,32,40,0,8,17,4,0,1
416,38,2010-05-28 10:00:00,28,31,0,13,,,,1
417,76,2010-05-28 16:00:00,31,29,0,7,0,7,0,1
418,76,2010-05-28 17:30:00,29,31,0,7,7,0,0,1
419,44,2010-06-13 10:00:00,37,32,0,34,8,27,0,1
420,61,2010-07-13 13:30:00,18,13,0,13,2,4,0,1
421,91,2010-09-17 12:00:00,43,45,0,25,12,1,0,1
422,91,2010-09-17 13:30:00,45,43,0,25,6,4,0,1
