RosterID,TeamID,ProfileID,DateCreated,DateApproved,DateUpdated,ByCreated,ByUpdated,ByApproved,IsApproved,IsPlayer,IsRep,IsManager,IsActive,IsConfirmed
1589,162,758,2013-03-08 05:51:00,,2013-04-08 12:14:00,758,233,,1,1,0,0,1,1
1590,175,927,2013-03-08 13:02:00,,2013-03-09 10:11:00,927,726,,1,1,0,0,1,1
1591,202,723,2013-03-08 16:27:00,,2013-03-11 00:03:00,723,475,,1,1,0,0,1,1
1592,173,934,2013-03-08 23:42:00,,2013-03-08 23:43:00,934,934,,1,1,1,0,1,1
1593,182,99,2013-03-09 09:42:00,,2013-03-14 11:07:00,99,245,,1,1,1,0,1,1
1594,202,1488,2013-03-09 11:12:00,,2013-03-11 00:03:00,1488,475,,1,1,0,0,1,1
1595,169,151,2013-03-09 11:31:00,,2013-03-31 05:31:00,151,50,,1,1,0,0,1,1
1596,164,231,2013-03-09 12:34:00,,2013-03-12 20:45:00,231,355,,1,1,0,0,1,1
1597,197,1489,2013-03-10 15:23:00,,,1489,,,1,1,1,0,1,
1598,199,15,2013-03-10 16:53:00,,2013-04-19 17:13:00,15,575,,1,1,0,0,1,1
1599,193,275,2013-03-10 17:21:00,,2013-04-17 10:25:00,275,492,,1,1,0,0,1,1
1600,200,1491,2013-03-10 19:29:00,,2013-03-13 18:44:00,1491,752,,1,1,0,0,1,1
1601,169,115,2013-03-11 10:59:00,,2013-03-31 05:31:00,115,50,,1,1,0,0,1,1
1602,194,1492,2013-03-11 13:34:00,,2013-03-13 13:35:00,1492,492,,1,1,0,0,1,1
1603,194,1186,2013-03-11 15:06:00,,2013-03-13 13:34:00,1186,492,,1,1,0,0,1,1
1604,181,512,2013-03-11 18:46:00,,,512,,,1,1,0,0,1,
1605,198,246,2013-03-11 23:29:00,,2013-04-18 06:54:00,246,309,,1,1,0,0,1,1
1606,182,530,2013-03-12 11:10:00,,2013-03-22 13:15:00,530,245,,1,1,0,0,1,1
1607,164,1494,2013-03-12 11:26:00,,,1494,,,1,1,0,0,0,
1608,205,55,2013-03-12 13:33:00,,2013-03-14 12:54:00,55,752,,1,1,1,1,1,1
1609,176,1303,2013-03-12 15:30:00,,2013-04-13 10:43:00,1303,163,,1,1,0,0,1,1
1610,179,195,2013-03-12 15:49:00,,2013-03-12 21:15:00,195,282,,1,1,0,0,1,1
1611,162,56,2013-03-12 15:50:00,,2013-04-08 12:13:00,56,233,,1,1,0,0,1,1
1612,182,245,2013-03-12 16:43:00,,2013-03-14 11:07:00,245,245,,1,1,1,1,1,1
1613,202,1495,2013-03-12 17:09:00,,2013-03-12 17:32:00,1495,475,,1,1,0,0,1,1
1614,176,73,2013-03-12 17:33:00,,2013-04-13 10:43:00,73,163,,1,1,0,0,1,1
1615,179,282,2013-03-12 21:14:00,,2013-03-12 21:15:00,282,282,,1,1,1,1,1,1
1616,175,19,2013-03-12 21:50:00,,2013-03-12 21:54:00,19,19,,1,1,0,0,1,1
1617,194,1183,2013-03-12 23:07:00,,2013-03-29 15:51:00,1183,492,,1,1,0,0,1,1
1618,184,432,2013-03-13 08:28:00,,2013-04-11 16:49:00,432,752,,1,1,1,1,1,1
1619,194,1496,2013-03-13 10:53:00,,2013-03-13 13:34:00,1496,492,,1,1,0,0,1,1
1620,176,45,2013-03-13 15:22:00,,2013-04-13 10:43:00,45,163,,1,1,1,0,1,1
1621,164,1497,2013-03-13 17:48:00,,2013-04-08 23:29:00,1497,355,,1,1,0,0,1,1
1622,200,508,2013-03-13 18:34:00,,2013-04-13 13:32:00,508,615,,1,1,0,0,1,1
1623,198,309,2013-03-13 18:44:00,,2013-04-05 20:00:00,309,752,,1,1,1,1,1,1
1624,194,1412,2013-03-13 19:25:00,,2013-03-14 13:33:00,1412,492,,1,1,0,0,1,1
1625,194,145,2013-03-13 19:35:00,,2013-03-14 13:33:00,145,492,,1,1,0,0,1,1
1626,173,841,2013-03-14 11:21:00,,2013-03-14 13:28:00,841,934,,1,1,0,0,1,1
1627,189,16,2013-03-14 12:29:00,,2013-04-01 14:04:00,16,16,,1,1,1,1,1,1
1628,173,1049,2013-03-14 15:40:00,,2013-03-14 16:42:00,1049,934,,1,1,0,0,1,1
1629,205,1150,2013-03-14 15:41:00,,2013-03-17 19:28:00,1150,55,,1,1,0,0,1,1
1630,200,615,2013-03-14 15:45:00,,2013-03-14 16:39:00,615,615,,1,1,1,1,1,1
1631,181,1216,2013-03-14 15:53:00,,2013-04-26 11:40:00,1216,634,,1,1,0,0,1,1
1632,173,1501,2013-03-14 16:47:00,,2013-03-14 17:34:00,1501,934,,1,1,0,0,1,1
1633,192,1502,2013-03-14 17:08:00,,2013-03-15 11:50:00,1502,800,,1,1,0,0,1,1
1634,197,1503,2013-03-14 23:27:00,,2013-03-16 14:26:00,1503,308,,1,1,0,0,1,1
1635,192,1256,2013-03-15 08:53:00,,2013-03-26 11:06:00,1256,800,,1,1,0,0,1,1
1636,173,268,2013-03-15 10:24:00,,2013-03-15 11:12:00,268,934,,1,1,0,0,1,1
1637,192,1416,2013-03-15 10:57:00,,2013-03-15 11:50:00,1416,800,,1,1,0,0,1,1
1638,170,101,2013-03-15 11:25:00,,2013-03-28 14:03:00,101,355,,1,1,0,0,1,1
1639,192,800,2013-03-15 11:29:00,,2013-04-11 18:53:00,800,800,,1,1,1,1,1,1
1640,192,801,2013-03-15 11:49:00,,2013-04-11 18:53:00,801,800,,1,1,1,0,1,1
1641,189,936,2013-03-15 12:31:00,,2013-04-01 14:04:00,936,16,,1,1,0,0,1,1
1642,197,1505,2013-03-15 14:13:00,,2013-03-16 14:25:00,1505,308,,1,1,0,0,1,1
1643,204,463,2013-03-15 15:14:00,,2013-04-20 09:52:00,463,686,,1,1,0,0,1,1
1644,189,466,2013-03-15 18:15:00,,2013-04-01 14:04:00,466,16,,1,1,0,0,1,1
1645,173,1239,2013-03-15 21:57:00,,2013-05-18 07:26:00,1239,934,,1,1,0,0,1,1
1646,182,74,2013-03-15 22:53:00,,2013-03-17 23:29:00,74,245,,1,1,0,0,1,1
1647,172,918,2013-03-16 08:53:00,2013-03-16 08:53:00,2013-03-16 08:53:00,1,1,1,1,1,0,0,1,1
1648,173,1236,2013-03-17 14:27:00,,2013-04-07 18:11:00,1236,934,,1,1,0,0,1,1
1649,180,175,2013-03-17 18:38:00,,2013-03-27 14:58:00,175,359,,1,1,0,0,1,1
1650,169,206,2013-03-18 13:07:00,,2013-03-31 05:31:00,206,50,,1,1,0,0,1,1
1651,175,1153,2013-03-18 14:28:00,,,1153,,,1,1,0,0,1,
1652,170,692,2013-03-18 15:24:00,,2013-04-26 23:53:00,692,298,,1,1,0,0,1,1
1653,176,31,2013-03-18 20:08:00,,2013-04-13 10:43:00,31,163,,1,1,0,0,1,1
1654,193,269,2013-03-20 10:07:00,,2013-04-16 13:26:00,269,492,,1,1,0,0,1,1
1655,168,375,2013-03-20 11:28:00,,2013-03-20 14:40:00,375,611,,1,1,0,0,1,1
1656,168,857,2013-03-20 14:29:00,,2013-03-20 14:40:00,857,611,,1,1,0,0,1,1
1657,196,1165,2013-03-20 18:42:00,,2013-03-28 13:22:00,1165,1165,,1,1,1,1,1,1
1658,200,1511,2013-03-20 18:45:00,,2013-03-20 19:09:00,1511,615,,1,1,0,0,1,1
1659,182,1512,2013-03-20 19:30:00,,2013-03-22 13:15:00,1512,245,,1,1,0,0,1,1
1660,196,1510,2013-03-20 20:43:00,,2013-03-28 13:22:00,1510,1165,,1,1,0,0,1,1
1661,182,711,2013-03-21 09:15:00,,2013-03-22 13:15:00,711,245,,1,1,0,0,1,1
1662,175,794,2013-03-21 10:50:00,,2013-03-28 11:31:00,794,726,,1,1,0,0,1,1
1663,196,1299,2013-03-21 13:08:00,,2013-04-19 10:06:00,1299,1165,,1,1,0,0,1,1
1664,196,1513,2013-03-21 21:23:00,,2013-03-28 13:22:00,1513,1165,,1,1,0,0,1,1
1665,167,49,2013-03-22 11:44:00,,2013-03-24 14:08:00,49,752,,1,1,1,1,1,1
1666,178,573,2013-03-22 16:16:00,,2013-03-22 16:37:00,573,202,,1,1,0,0,1,1
1667,178,409,2013-03-22 16:40:00,,2013-03-29 15:50:00,409,202,,1,1,0,0,1,1
1668,178,183,2013-03-22 17:13:00,,2013-03-29 15:50:00,183,202,,1,1,1,1,1,1
1669,182,648,2013-03-22 17:47:00,,2013-03-24 18:09:00,648,245,,1,1,0,0,1,1
1670,173,155,2013-03-22 22:18:00,,2013-03-23 19:28:00,155,752,,1,1,1,1,1,1
1671,203,480,2013-03-22 23:25:00,,2013-03-23 21:44:00,480,752,,1,1,1,1,1,1
1672,201,165,2013-03-23 09:49:00,,2013-03-28 02:24:00,165,23,,1,1,0,0,1,1
1673,205,1515,2013-03-23 21:15:00,,2013-03-25 19:52:00,1515,55,,1,1,0,0,1,1
1674,172,499,2013-03-24 10:14:00,,2013-03-24 10:49:00,499,752,,1,1,0,0,1,1
1675,168,853,2013-03-24 20:53:00,,2013-03-25 07:33:00,853,611,,1,1,0,0,1,1
1676,172,77,2013-03-25 09:39:00,,2013-04-08 16:54:00,77,752,,1,1,0,0,1,1
1677,205,1517,2013-03-25 10:28:00,,2013-03-25 19:53:00,1517,55,,1,1,0,0,1,1
1678,192,501,2013-03-25 12:19:00,,2013-05-15 10:14:00,501,801,,1,1,0,0,0,0
1679,204,154,2013-03-25 12:23:00,,2013-04-20 09:52:00,154,686,,1,1,0,0,1,1
1680,205,1222,2013-03-25 12:48:00,,2013-04-15 19:38:00,1222,55,,1,1,0,0,1,1
1681,197,842,2013-03-25 13:36:00,,2013-03-30 14:36:00,842,308,,1,1,0,0,1,1
1682,196,1519,2013-03-25 13:41:00,,2013-03-28 13:22:00,1519,1165,,1,1,0,0,1,1
1683,205,1321,2013-03-25 18:34:00,,2013-04-15 19:39:00,1321,55,,1,1,0,0,0,0
1684,194,17,2013-03-25 20:01:00,,2013-03-28 09:39:00,17,492,,1,1,0,0,1,1
1685,182,897,2013-03-25 22:10:00,,2013-03-26 15:45:00,897,245,,1,1,0,0,1,1
1686,164,158,2013-03-26 09:53:00,,2013-04-05 14:12:00,158,355,,1,1,0,0,1,1
1687,184,335,2013-03-26 11:09:00,,2013-04-16 14:21:00,335,432,,1,1,1,0,1,1
1688,173,296,2013-03-26 13:12:00,,2013-03-26 16:39:00,296,934,,1,1,0,0,1,1
1689,181,106,2013-03-26 16:21:00,,2013-04-26 11:39:00,106,634,,1,1,0,0,1,1
1690,192,1521,2013-03-26 16:25:00,,2013-04-29 10:22:00,1521,801,,1,1,0,0,0,0
1691,169,13,2013-03-27 08:52:00,,2013-03-31 05:31:00,13,50,,1,1,0,0,1,1
1692,169,771,2013-03-27 10:41:00,,2013-03-31 05:31:00,771,50,,1,1,0,0,1,1
1693,170,213,2013-03-27 12:14:00,,2013-03-28 12:19:00,213,298,,1,1,0,0,1,1
1694,192,317,2013-03-27 13:24:00,,2013-03-27 13:57:00,317,800,,1,1,0,0,1,1
1695,194,318,2013-03-27 14:27:00,,2013-03-28 09:39:00,318,492,,1,1,0,0,1,1
1696,180,359,2013-03-27 14:56:00,,2013-03-27 14:58:00,359,359,,1,1,1,1,1,1
1697,167,1401,2013-03-27 18:25:00,,2013-03-28 12:19:00,1401,49,,1,1,0,0,1,1
1698,205,1328,2013-03-27 22:17:00,,2013-04-12 21:53:00,1328,55,,1,1,0,0,1,1
1699,205,850,2013-03-27 23:17:00,,2013-04-12 21:53:00,850,55,,1,1,0,0,1,1
1700,169,50,2013-03-28 05:46:00,,2013-03-28 11:42:00,50,752,,1,1,1,1,1,1
1701,196,1442,2013-03-28 12:48:00,,2013-04-19 16:24:00,1442,1165,,1,1,0,0,1,1
1702,196,712,2013-03-28 12:53:00,,2013-03-28 13:22:00,712,1165,,1,1,0,0,1,1
1703,196,1159,2013-03-28 13:37:00,,2013-03-28 15:17:00,1159,1165,,1,1,0,0,1,1
1704,192,1523,2013-03-28 14:17:00,,,1523,,,1,1,0,0,1,
1705,192,1525,2013-03-28 15:01:00,,2013-03-28 15:10:00,1525,800,,1,1,0,0,1,1
1706,177,1375,2013-03-28 15:30:00,,2013-06-15 01:39:00,1375,355,,1,1,0,0,1,1
1707,180,917,2013-03-28 22:19:00,,2013-03-29 13:27:00,917,359,,1,1,0,0,1,1
1708,181,524,2013-03-28 23:36:00,,2013-04-26 11:39:00,524,634,,1,1,0,0,1,1
1709,180,1526,2013-03-29 10:32:00,,,1526,,,1,1,0,0,1,
1710,205,1335,2013-03-29 15:23:00,,2013-04-12 21:53:00,1335,55,,1,1,0,0,1,1
1711,193,490,2013-03-29 23:06:00,,2013-04-16 13:26:00,490,492,,1,1,0,0,1,1
1712,199,1490,2013-03-30 04:21:00,,,1490,,,1,1,0,0,1,
1713,196,953,2013-03-30 08:58:00,,2013-03-30 14:50:00,953,1165,,1,1,0,0,1,1
1714,179,210,2013-03-30 09:12:00,,2013-04-01 18:35:00,210,282,,1,1,0,0,1,1
1715,181,1103,2013-03-30 10:04:00,,2013-04-26 11:40:00,1103,634,,1,1,0,0,1,1
1716,167,63,2013-03-30 11:16:00,,2013-04-01 02:32:00,63,49,,1,1,0,0,1,1
1717,197,1232,2013-03-30 12:31:00,,2013-03-30 14:36:00,1232,308,,1,1,0,0,1,1
1718,197,1430,2013-03-30 12:31:00,,2013-03-30 14:36:00,1430,308,,1,1,1,0,1,1
1719,192,1527,2013-03-30 13:00:00,,2013-03-30 21:56:00,1527,800,,1,1,0,0,1,1
1720,194,1200,2013-03-30 14:07:00,,2013-04-01 10:18:00,1200,492,,1,1,0,0,1,1
1721,180,201,2013-03-30 17:15:00,,2013-03-31 17:14:00,201,359,,1,1,0,0,1,1
1722,172,1529,2013-03-31 12:59:00,,2013-03-31 13:24:00,1529,752,,1,1,0,0,1,1
1723,202,1531,2013-03-31 14:54:00,,2013-04-01 09:24:00,1531,475,,1,1,0,0,1,1
1724,202,1532,2013-03-31 15:28:00,,2013-04-01 09:24:00,1532,475,,1,1,0,0,1,1
1725,189,1182,2013-03-31 17:21:00,,2013-04-01 14:04:00,1182,16,,1,1,0,0,1,1
1726,193,170,2013-03-31 18:24:00,,2013-04-16 13:26:00,170,492,,1,1,0,0,1,1
1727,188,1534,2013-03-31 23:27:00,,2013-04-25 08:30:00,1534,664,,1,1,0,0,1,1
1728,198,111,2013-04-01 08:37:00,,2013-04-05 20:00:00,111,752,,1,1,1,1,1,1
1729,180,1535,2013-04-01 09:28:00,,2013-04-01 22:19:00,1535,359,,1,1,0,0,1,1
1730,196,1172,2013-04-01 10:15:00,,2013-04-01 16:43:00,1172,1165,,1,1,0,0,1,1
1731,205,1151,2013-04-01 10:53:00,,2013-05-18 20:36:00,1151,55,,1,1,0,0,0,0
1732,177,143,2013-04-01 10:54:00,,2013-06-15 01:40:00,143,355,,1,1,0,0,1,1
1733,181,773,2013-04-01 11:09:00,,2013-04-11 16:47:00,773,752,,1,1,1,1,1,1
1734,181,781,2013-04-01 11:20:00,,2013-04-26 11:39:00,781,634,,1,1,0,0,1,1
1735,198,1537,2013-04-01 11:50:00,,2013-04-18 06:54:00,1537,309,,1,1,0,0,1,1
1736,198,1536,2013-04-01 12:12:00,,2013-04-18 06:54:00,1536,309,,1,1,0,0,1,1
1737,196,1538,2013-04-01 13:15:00,,2013-04-01 16:43:00,1538,1165,,1,1,0,0,1,1
1738,163,1539,2013-04-01 13:48:00,,,1539,,,1,1,0,0,1,
1739,201,162,2013-04-01 14:47:00,,2013-04-03 00:30:00,162,23,,1,1,0,0,1,1
1740,165,1530,2013-04-01 16:50:00,,2013-04-19 06:45:00,1530,766,,1,1,0,0,1,1
1741,198,37,2013-04-01 19:43:00,,2013-04-05 19:59:00,37,752,,1,1,1,1,1,1
1742,175,846,2013-04-01 20:00:00,,2013-04-01 22:20:00,846,726,,1,1,0,0,1,1
1743,199,1541,2013-04-01 21:30:00,,2013-04-19 17:13:00,1541,575,,1,1,0,0,1,1
1744,175,1261,2013-04-01 21:51:00,,2013-04-01 22:20:00,1261,726,,1,1,0,0,1,1
1745,200,882,2013-04-01 21:56:00,,2013-04-02 13:25:00,882,615,,1,1,0,0,1,1
1746,168,1325,2013-04-01 22:34:00,,2013-04-02 08:11:00,1325,611,,1,1,0,0,1,1
1747,188,34,2013-04-02 08:54:00,,2013-04-04 20:35:00,34,664,,1,1,0,0,1,1
1748,203,1026,2013-04-02 09:35:00,,2013-04-21 16:19:00,1026,327,,1,1,0,0,1,1
1749,175,1099,2013-04-02 11:13:00,,2013-04-02 15:56:00,1099,726,,1,1,0,0,1,1
1750,180,996,2013-04-02 12:16:00,,2013-04-03 00:19:00,996,359,,1,1,0,0,1,1
1751,188,1543,2013-04-02 13:37:00,,2013-04-18 08:43:00,1543,664,,1,1,0,0,1,1
1752,197,1210,2013-04-02 14:18:00,,2013-04-02 22:58:00,1210,308,,1,1,0,0,1,1
1753,178,597,2013-04-02 17:29:00,,2013-04-08 11:02:00,597,202,,1,1,0,0,1,1
1754,168,1544,2013-04-02 21:17:00,,2013-04-06 21:31:00,1544,752,,1,1,0,0,0,0
1755,201,1348,2013-04-02 22:21:00,,2013-04-03 00:30:00,1348,23,,1,1,0,0,1,1
1756,201,1545,2013-04-03 09:40:00,,2013-04-04 14:16:00,1545,23,,1,1,0,0,1,1
1757,196,1019,2013-04-03 09:46:00,,2013-04-03 13:53:00,1019,1165,,1,1,0,0,1,1
1758,186,59,2013-04-03 10:31:00,,2013-04-13 11:26:00,59,59,,1,1,1,1,1,1
1759,171,85,2013-04-03 10:32:00,,2013-04-27 07:43:00,85,752,,1,1,1,0,1,1
1760,196,1160,2013-04-03 11:03:00,,2013-04-03 13:53:00,1160,1165,,1,1,0,0,1,1
1761,196,457,2013-04-03 11:10:00,,2013-04-03 13:53:00,457,1165,,1,1,0,0,1,1
1762,171,1546,2013-04-03 12:22:00,,2013-05-12 10:45:00,1546,355,,1,1,0,0,1,1
1763,194,1313,2013-04-03 12:40:00,,2013-04-03 16:46:00,1313,492,,1,1,0,0,1,1
1764,166,1209,2013-04-03 13:10:00,,2013-04-24 19:29:00,1209,258,,1,1,0,0,1,1
1765,186,906,2013-04-03 14:22:00,,2013-04-13 11:26:00,906,59,,1,1,0,0,1,1
1766,194,1548,2013-04-03 18:14:00,,2013-04-08 17:33:00,1548,492,,1,1,0,0,1,1
1767,175,1361,2013-04-03 21:33:00,,2013-04-04 08:39:00,1361,726,,1,1,0,0,1,1
1768,167,164,2013-04-04 08:54:00,,2013-04-04 12:27:00,164,49,,1,1,0,0,1,1
1769,173,1549,2013-04-04 09:57:00,,2013-04-04 10:49:00,1549,934,,1,1,0,0,1,1
1770,192,1211,2013-04-04 10:14:00,,2013-04-05 15:32:00,1211,800,,1,1,0,0,1,1
1771,165,1550,2013-04-04 10:26:00,,2013-04-19 06:46:00,1550,766,,1,1,0,0,0,0
1772,189,810,2013-04-04 10:28:00,,2013-04-09 11:38:00,810,16,,1,1,0,0,1,1
1773,200,1550,2013-04-04 10:29:00,,2013-04-04 11:09:00,1550,615,,1,1,0,0,1,1
1774,177,93,2013-04-04 12:28:00,,2013-06-15 01:40:00,93,355,,1,1,0,0,1,1
1775,173,1551,2013-04-04 13:46:00,,2013-04-05 00:41:00,1551,934,,1,1,0,0,1,1
1776,173,1552,2013-04-04 13:49:00,,2013-04-05 00:41:00,1552,934,,1,1,0,0,1,1
1777,166,294,2013-04-04 16:10:00,,2013-04-24 19:30:00,294,258,,1,1,0,0,1,1
1778,176,349,2013-04-04 17:59:00,,2013-04-13 10:43:00,349,163,,1,1,0,0,1,1
1779,188,664,2013-04-04 20:29:00,,2013-04-04 20:37:00,664,664,,1,1,1,1,1,1
1780,173,285,2013-04-04 20:31:00,,2013-04-05 00:41:00,285,934,,1,1,0,0,1,1
1781,182,284,2013-04-04 21:15:00,,2013-04-05 09:43:00,284,245,,1,1,0,0,1,1
1782,182,514,2013-04-04 22:26:00,,2013-04-05 09:43:00,514,245,,1,1,0,0,1,1
1783,203,1006,2013-04-05 00:25:00,,2013-04-26 20:50:00,1006,1006,,1,1,1,0,1,1
1784,192,1553,2013-04-05 00:45:00,,2013-04-05 15:32:00,1553,800,,1,1,0,0,1,1
1785,182,1426,2013-04-05 09:18:00,,2013-04-05 09:43:00,1426,245,,1,1,0,0,1,1
1786,197,1410,2013-04-05 09:25:00,,2013-04-06 01:02:00,1410,308,,1,1,0,0,1,1
1787,203,1554,2013-04-05 11:06:00,,2013-04-21 16:19:00,1554,327,,1,1,0,0,1,1
1788,188,1524,2013-04-05 11:12:00,,,1524,,,1,1,0,0,1,
1789,186,544,2013-04-05 11:45:00,,2013-04-13 11:26:00,544,59,,1,1,0,0,1,1
1790,179,1499,2013-04-05 12:27:00,,2013-04-06 07:57:00,1499,282,,1,1,0,0,1,1
1791,172,1311,2013-04-05 13:40:00,,2013-04-05 17:40:00,1311,752,,1,1,0,0,1,1
1792,202,1173,2013-04-05 15:38:00,,2013-04-08 03:58:00,1173,475,,1,1,0,0,1,1
1793,198,8,2013-04-05 18:53:00,,2013-04-18 06:54:00,8,309,,1,1,0,0,1,1
1794,203,1350,2013-04-05 23:11:00,,2013-04-21 16:20:00,1350,327,,1,1,0,0,1,1
1795,206,1542,2013-04-06 03:21:00,,2013-04-11 12:25:00,1542,173,,1,1,0,0,1,1
1796,170,1336,2013-04-06 10:06:00,,2013-04-18 15:05:00,1336,298,,1,1,0,0,1,1
1797,204,462,2013-04-06 10:28:00,,2013-04-20 09:52:00,462,686,,1,1,0,0,1,1
1798,204,461,2013-04-06 10:30:00,,2013-04-20 09:52:00,461,686,,1,1,0,0,1,1
1799,173,1366,2013-04-06 10:37:00,,2013-04-07 18:11:00,1366,934,,1,1,0,0,1,1
1800,180,916,2013-04-06 17:49:00,,2013-04-07 16:19:00,916,359,,1,1,0,0,1,1
1801,179,10,2013-04-06 18:19:00,,2013-04-07 10:50:00,10,282,,1,1,1,0,1,1
1802,198,288,2013-04-06 18:41:00,,2013-04-18 06:54:00,288,309,,1,1,0,0,1,1
1803,178,1544,2013-04-06 23:25:00,,2013-04-08 11:02:00,1544,202,,1,1,0,0,1,1
1804,197,1558,2013-04-07 04:12:00,,2013-04-08 19:51:00,1558,308,,1,1,0,0,1,1
1805,200,1265,2013-04-07 11:41:00,,2013-04-22 08:29:00,1559,615,,1,1,0,0,1,1
1806,180,1127,2013-04-07 12:17:00,,2013-04-07 16:19:00,1127,359,,1,1,1,0,1,1
1807,167,1560,2013-04-07 13:44:00,,2013-04-08 00:39:00,1560,49,,1,1,0,0,1,1
1808,180,1562,2013-04-07 15:59:00,,2013-04-07 16:19:00,1562,359,,1,1,0,0,1,1
1809,180,1563,2013-04-07 16:32:00,,2013-04-18 13:28:00,1563,359,,1,1,0,0,1,1
1810,186,1564,2013-04-07 20:28:00,,2013-04-17 09:44:00,1564,59,,1,1,0,0,1,1
1811,196,1565,2013-04-07 21:54:00,,2013-04-09 09:25:00,1565,1165,,1,1,0,0,1,1
1812,162,233,2013-04-07 22:11:00,,2013-04-08 12:14:00,233,233,,1,1,1,1,1,1
1813,196,1566,2013-04-07 22:20:00,,2013-04-09 09:26:00,1566,1165,,1,1,0,0,1,1
1814,202,1567,2013-04-07 23:00:00,,2013-04-08 03:58:00,1567,475,,1,1,0,0,1,1
1815,179,1568,2013-04-08 05:39:00,,2013-04-10 13:54:00,1568,282,,1,1,0,0,1,1
1816,179,203,2013-04-08 09:39:00,,2013-04-10 13:54:00,203,282,,1,1,0,0,1,1
1817,206,1569,2013-04-08 10:40:00,,2013-04-25 11:23:00,1569,173,,1,1,0,0,1,1
1818,197,1570,2013-04-08 10:56:00,,2013-04-09 21:45:00,1570,308,,1,1,0,0,1,1
1819,197,1571,2013-04-08 11:02:00,,2013-04-08 19:51:00,1571,308,,1,1,0,0,1,1
1820,196,1572,2013-04-08 11:55:00,,2013-04-09 09:09:00,1572,1165,,1,1,0,0,1,1
1821,196,1573,2013-04-08 11:59:00,,2013-04-09 09:25:00,1573,1165,,1,1,0,0,1,1
1822,167,418,2013-04-08 12:47:00,,2013-04-12 11:52:00,418,49,,1,1,0,0,1,1
1823,203,1203,2013-04-08 13:17:00,,2013-04-21 16:20:00,1203,327,,1,1,0,0,1,1
1824,180,755,2013-04-08 14:16:00,,2013-04-10 00:11:00,755,359,,1,1,0,0,1,1
1825,162,1575,2013-04-08 14:51:00,,2013-04-08 14:56:00,1575,233,,1,1,0,0,1,1
1826,165,1576,2013-04-08 16:11:00,,,1576,,,1,1,0,0,0,
1827,184,859,2013-04-08 16:58:00,,2013-04-16 14:21:00,859,432,,1,1,0,0,1,1
1828,167,379,2013-04-08 17:06:00,,2013-04-12 11:52:00,379,49,,1,1,0,0,1,1
1829,179,811,2013-04-08 18:30:00,,2013-04-10 13:54:00,811,282,,1,1,0,0,1,1
1830,193,133,2013-04-08 18:44:00,,2013-04-16 13:26:00,133,492,,1,1,1,0,1,1
1831,169,1302,2013-04-08 20:47:00,,2013-04-16 11:10:00,1302,50,,1,1,0,0,1,1
1832,206,1578,2013-04-08 20:55:00,,2013-04-25 15:13:00,1578,173,,1,1,0,0,0,0
1833,206,173,2013-04-08 21:40:00,,2013-04-10 10:00:00,173,173,,1,1,1,1,1,1
1834,205,1574,2013-04-08 22:00:00,,2013-04-12 21:53:00,1574,55,,1,1,0,0,1,1
1835,196,1579,2013-04-09 09:19:00,,2013-04-09 09:26:00,1579,1165,,1,1,0,0,1,1
1836,179,887,2013-04-09 09:28:00,,2013-04-12 10:34:00,887,282,,1,1,0,0,1,1
1837,201,252,2013-04-09 10:45:00,,2013-04-09 16:55:00,252,23,,1,1,0,0,1,1
1838,205,1580,2013-04-09 11:19:00,,2013-04-12 21:52:00,1580,55,,1,1,0,0,1,1
1839,199,807,2013-04-09 11:47:00,,2013-04-19 17:12:00,807,575,,1,1,0,0,1,1
1840,175,1195,2013-04-09 12:47:00,,2013-04-09 21:53:00,1195,726,,1,1,0,0,1,1
1841,189,234,2013-04-09 13:03:00,,2013-04-11 13:37:00,234,16,,1,1,0,0,1,1
1842,163,211,2013-04-09 14:40:00,,2013-05-01 19:34:00,211,994,,1,1,0,0,1,1
1843,165,1581,2013-04-09 16:25:00,,,1581,,,1,1,0,0,0,
1844,178,1385,2013-04-09 17:25:00,,2013-04-27 08:53:00,1385,202,,1,1,0,0,1,1
1845,178,1582,2013-04-09 17:28:00,,2013-04-10 09:26:00,1582,202,,1,1,0,0,1,1
1846,206,1141,2013-04-09 18:37:00,,2013-04-19 17:23:00,1141,173,,1,1,0,0,1,1
1847,166,756,2013-04-09 19:36:00,,2013-04-24 19:30:00,756,258,,1,1,0,0,1,1
1848,198,1584,2013-04-09 19:46:00,,,1584,,,1,1,0,0,1,
1849,178,1585,2013-04-09 21:14:00,,2013-04-15 16:09:00,1585,202,,1,1,0,0,1,1
1850,205,1586,2013-04-09 22:53:00,,2013-04-12 21:53:00,1586,55,,1,1,0,0,1,1
1851,173,363,2013-04-10 09:37:00,,2013-04-10 09:43:00,363,934,,1,1,0,0,1,1
1852,206,727,2013-04-10 10:25:00,,2013-04-19 17:23:00,727,173,,1,1,1,0,1,1
1853,166,400,2013-04-10 10:31:00,,2013-04-24 19:30:00,400,258,,1,1,0,0,1,1
1854,163,994,2013-04-10 11:19:00,,2013-04-23 16:57:00,994,752,,1,1,1,1,1,1
1855,163,477,2013-04-10 11:24:00,,2013-05-01 19:35:00,477,994,,1,1,0,0,1,1
1856,162,819,2013-04-10 12:56:00,,2013-04-10 13:00:00,819,233,,1,1,0,0,1,1
1857,162,1395,2013-04-10 12:57:00,,2013-04-20 23:39:00,1395,233,,1,1,0,0,1,1
1858,204,1587,2013-04-10 13:58:00,,2013-04-20 09:52:00,1587,686,,1,1,0,0,1,1
